,x,y,label
0,-6.511172733333496,6.644657268490141,2
1,-10.329886930371046,-7.069371771911195,1
2,-9.962198998628658,-7.949781477688742,1
3,-9.787870036782602,-7.702053002755964,1
4,4.880485020220188,5.141397647459937,0
5,-7.6682095793113945,-9.815404421960045,1
6,-7.780518691762666,-6.836004057768695,1
7,-5.94167191807003,6.927340292357735,2
8,-11.706698727428343,-7.758479946158792,1
9,5.837134038958614,6.465319437808896,0
10,4.293709476014122,5.471577939726599,0
11,-7.612622221950822,-8.016387439917906,1
12,-4.519230096086375,6.100736746827656,2
13,5.085262120590661,4.913947941465395,0
14,-9.983633550939057,-8.410701091915831,1
15,-4.664726790982988,5.721481269771534,2
16,8.954943362771594,2.851752793364261,0
17,5.885184860821985,6.222042002612259,0
18,6.523112949375326,5.683345512952837,0
19,-9.999962204402893,-6.665293644185632,1
20,4.107984532078163,5.632011532338931,0
21,-5.570560692719108,7.15971452872874,2
22,4.784171680809672,4.438794831922808,0
23,-5.930770451022809,7.052710228969146,2
24,-9.887506338261314,-8.728153854468141,1
25,-9.443190996638775,-6.234150200266322,1
26,7.235046534943514,4.596805055505416,0
27,-9.882763151994386,-6.2820002735891745,1
28,-5.32285481779844,6.147729359012272,2
29,-5.396004669032268,5.118411330741431,2
30,5.013904687538286,3.5086798688747396,0
31,-5.480247081733232,8.22134927769618,2
32,-9.81197887128755,-7.574030375585008,1
33,-7.784497368493625,5.872245747800641,2
34,-6.3629202972029235,6.151760548132272,2
35,-4.875028827495674,5.803724514001597,2
36,-11.202868319601421,-7.689894953512436,1
37,4.33308981373376,5.787066782327538,0
38,5.001420173215035,4.2971093204118285,0
39,-8.005421949610453,-9.0163334783728,1
40,-9.163021152628867,-8.712843552853135,1
41,-8.823825418414259,-8.494045448083885,1
42,-10.76999659029597,-7.135283160559695,1
43,-6.911894552077266,5.916385287481977,2
44,-6.041991448006346,6.611735873150852,2
45,-9.58325468218885,-9.52600738553888,1
46,-4.689225036350284,6.899452787143824,2
47,-6.20195103969565,7.539421478376642,2
48,4.894921474686242,4.388459212442406,0
49,-8.283244343828638,-8.616091013612403,1
50,-5.195912077239898,5.362098785249023,2
51,-9.273817304518095,-7.132804125822144,1
52,6.155804158378415,4.8906604771658895,0
53,-5.55585356983053,4.628607685275407,2
54,-8.550102992792551,-6.880834298280721,1
55,-5.350954235691768,6.696934417119159,2
56,-4.556874967943667,7.238192494047427,2
57,5.955605213272033,3.670521068984974,0
58,5.594000991246329,4.374840566425849,0
59,4.328949238282792,5.613483246981488,0
60,4.408305185521145,4.216290287383606,0
61,-8.205887928578665,-7.942959003398888,1
62,-6.601155888767568,6.763906577818403,2
63,5.664964572811889,3.639785441221494,0
64,-10.341853726407443,-9.445993899921904,1
65,-11.466607385630192,-9.148985881631692,1
66,-6.474232330500944,7.60356539343605,2
67,-10.475094736952666,-8.157380997273616,1
68,3.8377836226129993,6.493395509777807,0
69,5.403580484737541,4.919705234117873,0
70,4.642383523389424,3.3633263477083157,0
71,6.7570407804899055,5.719465063581355,0
72,5.852668072499696,4.68880117661171,0
73,4.898267976296882,4.79954466929484,0
74,3.8711700260685538,5.626523616650346,0
75,5.061204083382616,6.306840695108383,0
76,4.668388528470911,5.482219461237092,0
77,-4.800920822777676,7.317336845276246,2
78,-10.267155286385398,-7.555585151706414,1
79,4.671764969698097,4.30680973661365,0
80,-5.228498645334973,7.717105786167106,2
81,-4.307930040962023,7.252246688101585,2
82,5.603374319761452,3.7054560387284794,0
83,-6.577195959317935,7.729503643238844,2
84,-9.27364964742231,-9.027326523196775,1
85,-6.077695607822727,7.664383125992601,2
86,-7.505816001363821,5.65884844061171,2
87,4.817794400218139,6.140349908728171,0
88,-8.279525334125374,-8.103761792791419,1
89,-6.248883370299888,6.7094558616675295,2
90,-3.996023556490588,9.31993306257689,2
91,-8.964231953456167,-7.989386314656727,1
92,-9.438511357503124,-6.467485361772528,1
93,-4.865307857892432,5.06973203718133,2
94,-9.501324198332735,-6.389825969518865,1
95,-4.228208054228041,6.283912451175861,2
96,-10.415537915179574,-9.586370577601997,1
97,-5.335144379965823,5.7665579758306595,2
98,4.832464564774661,3.234861645041311,0
99,5.316530340925768,4.968449326992139,0
