,x,y,label
0,3.3690952889444663,-7.8691911118952245,1
1,7.549230932922261,-6.239031679889659,0
2,8.276811513458163,-6.270537665324536,0
3,2.115624283757913,-6.230533377595157,1
4,1.9417922087064934,-6.14992937316363,1
5,2.5927205379769145,-7.422293978117814,1
6,6.308359202820155,-5.895180417109755,0
7,6.57698969142743,-6.06162401441674,0
8,10.303600999459649,7.26335636826483,2
9,10.078321920596041,8.404254933467897,2
10,4.723302271200575,-7.001224647772043,0
11,2.0355411839792943,-9.927726666915264,1
12,9.429897674377848,7.802239708138396,2
13,8.603213638570072,8.317742472227707,2
14,10.901885731672657,7.353062880284383,2
15,2.228862248688941,-6.313106424795544,1
16,2.4126294823684744,-8.432219133241938,1
17,4.793962027555713,-5.3253431520052,0
18,9.719998713076059,8.85480776135607,2
19,7.3667251528640545,-5.540971900048496,0
20,6.372027341457141,-5.611119115787581,0
21,9.94759441064709,9.142422845544786,2
22,10.221487033674823,8.836843366601089,2
23,8.125695221376038,9.05862946196457,2
24,2.217064853346707,-7.561607747588557,1
25,6.7304291595486125,-6.1754750913690115,0
26,4.9322109214578544,-5.549239388934976,0
27,9.003678492909257,8.236758128635321,2
28,3.101956848280363,-6.506908880355823,1
29,10.847313574110434,7.8726382783386555,2
30,9.057752180996298,6.756248868607927,2
31,1.3469438505256823,-7.26209537711698,1
32,3.247099284905424,-6.78550863504083,1
33,8.347272982915388,8.631405480497266,2
34,9.459504231301986,8.586343343373779,2
35,1.8641348007342065,-6.88480012532422,1
36,1.7912593181251486,-7.549145198954189,1
37,7.015744563384278,-5.146127887047427,0
38,9.246902903980102,8.045105537802046,2
39,1.4444841503753385,-5.429661729920706,1
40,5.108401017626945,-3.906656972336696,0
41,2.759091855265538,-5.910643512309142,1
42,10.49287408273416,6.423729245090737,2
43,1.1341324657151746,-6.458179446038286,1
44,4.823599879370681,-6.192048300137316,0
45,7.988263488244006,8.585112064416075,2
46,6.614685557726078,-7.000445388150677,0
47,9.43766476951208,8.490195783508629,2
48,5.1758928154260655,-7.9906886972044315,0
49,5.152835099612373,-5.755383939352661,0
50,5.1404329028066975,-7.321357384664698,0
51,9.060267652035659,6.9385130389446354,2
52,5.8355943208746215,-5.519672158121748,0
53,5.493949903373687,-6.470120236685141,0
54,2.548108512094063,-7.1472592902507515,1
55,7.927117936411739,-4.958449382869369,0
56,7.29090160974314,-7.133001651598032,0
57,2.246181351140488,-6.786409244621121,1
58,10.1494765950028,8.719320910575824,2
59,2.7848959945114835,-8.284134193032576,1
60,9.326496178287211,7.886635700074119,2
61,-0.10339779545480221,-6.640480848994619,1
62,1.9256700655496441,-4.590678796824791,1
63,9.54622230510796,9.621731133054332,2
64,8.614515409483108,-6.829089396472211,0
65,8.534035508270426,8.839947807571427,2
66,6.697598354355231,-6.001637689087158,0
67,9.020291934126941,6.325780041403239,2
68,2.1396617303661145,-6.691895705146325,1
69,9.323114632820756,7.708217924368507,2
70,10.436707892713878,7.980581733551676,2
71,5.502701285727868,-4.968188158591367,0
72,7.157436402490331,7.162459211278984,2
73,7.834097990787487,-8.02331717808283,0
74,1.279644680344347,-7.520843260327466,1
75,1.2959781746562045,-8.884227088793768,1
76,10.336466752465213,8.218021612335068,2
77,5.90045907030093,-7.156600642081567,0
78,9.268637537896536,8.564125275693506,2
79,2.7189593924189497,-6.729717711304867,1
80,8.079816319540427,10.055272404123736,2
81,9.44725068075944,7.766336782434294,2
82,6.3160734130814085,-7.0768034522806555,0
83,7.890114351300381,-5.356676371147417,0
84,2.4848618397810673,-5.6044828124451,1
85,5.177624385242434,-6.8716443189480065,0
86,7.861115150076953,8.208739887876035,2
87,9.817906386166275,8.66878464882015,2
88,1.9018722207261596,-7.678641607653658,1
89,5.0959168268630535,-5.7984830710425275,0
90,3.327807124047087,-7.059837377404501,1
91,6.773880251696591,-5.149459450576973,0
92,3.1238807131710917,-5.443496112219144,1
93,1.916823198885162,-4.324334265132847,1
94,2.8513361347753126,-6.0533515539926706,1
95,2.572720807438849,-5.598375409007572,1
96,6.824420626095041,-7.217436917132224,0
97,6.361510185109375,-6.570669164122331,0
98,1.3362660802025723,-7.169711573105055,1
99,8.017590644027196,-7.594989904400615,0
