,x,y,label
0,-0.024399483914584488,0.7920813090308487,1
1,0.6402873276836504,-0.36282505575288787,1
2,-0.11981706154681901,-0.7616310508590111,1
3,0.364926878878182,-0.8809695119267531,0
4,0.3166704709087804,-0.7263675961366673,1
5,1.0256457326870887,-0.2659249025862849,0
6,0.7744403270435966,0.3220499585994552,1
7,0.4543769560704472,-0.9261297308102414,0
8,0.726555507963551,0.3838306690286915,1
9,0.2756075723346762,0.7493007072625227,1
10,-0.6079506536982326,0.6409710937044121,0
11,-0.5075306809972888,-0.6533021069598524,1
12,1.0052273630567696,0.18602950545408106,0
13,-0.4084331102205003,0.8436816773790903,0
14,-0.3711334454759663,0.9839027174754622,0
15,0.345013778043163,0.7584908622142469,1
16,-0.9195035387101376,-0.3046823700092464,0
17,0.34048349992110133,0.6841018028830763,1
18,0.6610538175503635,-0.38900186558022726,1
19,0.2544001802622126,-0.9363148483653401,0
20,-0.8997560084727902,-0.370492537135355,0
21,0.9440034790520697,0.48551103917420996,0
22,0.5510307816607982,-0.8745146251548453,0
23,0.33338046055048925,-0.9816289420822673,0
24,-0.4001564852931026,0.6479993452922859,1
25,-0.07616863893516333,0.7906109911939969,1
26,-0.8853517312597821,-0.2635910098885506,0
27,-0.01107452100505927,0.7716478773786679,1
28,-0.5090535311212212,-0.7014616204038009,0
29,-0.8262434180432017,-0.07639088158026504,1
30,-0.007365044147758182,1.064138384870068,0
31,0.6963037655865212,0.38920149387108977,1
32,0.7588765808894338,0.41224998151476594,1
33,-1.0188051664054891,0.2512921080869102,0
34,0.5608184280029755,0.513192983849833,1
35,0.05961600579905321,0.988857361314778,0
36,0.769574649512769,0.12093176305660973,1
37,-0.7905740303110182,-0.15830202218668044,1
38,0.0398323371125478,-0.9913013573829901,0
39,0.9468200924186807,-0.5047048767845965,0
40,0.12421425378704445,-0.7748810622188226,1
41,0.8935834404642813,0.2792226347182685,0
42,-0.6576404696079203,0.29953893779368956,1
43,-0.7217083491063846,-0.38234100529358217,1
44,-0.6585021748839464,0.8481012256143095,0
45,-1.003727771346189,0.390935511668202,0
46,0.6313536823460697,-0.3676156845153772,1
47,0.7489073098612217,0.4483257458266177,1
48,-0.2563668597456429,-0.7457773427035762,1
49,-0.8241336677100256,-0.07226890832600698,1
50,-0.663729726197312,-0.509905721637975,1
51,0.8338377520974342,0.19002099729104616,1
52,0.5291500588717064,-0.8165120738087408,0
53,0.483682045631812,-0.6324489880204848,1
54,-0.7264013794279356,-0.4766798076504571,1
55,-0.6401042368253704,-0.3905556379550118,1
56,0.04082108495430259,0.708524814375303,1
57,-0.8508087536917711,0.06130582756249226,1
58,-0.4402250302286673,-0.6117594296218442,1
59,0.3645462831911871,-0.7536512857057782,1
60,0.9564499565372914,0.3769224890731575,0
61,0.6214840536626568,0.5180048609365759,1
62,0.8135544633361351,-0.42763660554673033,0
63,-0.7686697130793828,0.12238745332907167,1
64,0.7895849726275688,-0.5078993287467491,0
65,0.10368335160781458,0.9304375559016805,0
66,0.7585237061911748,-0.16956519726961486,1
67,-0.6506732884720189,-0.18975985925278327,1
68,0.7413579267316008,0.1621728014094355,1
69,0.7791329139920437,0.007125172348722949,1
70,-0.9964266345946726,0.2778456397967289,0
71,-0.7009110160210384,-0.7567822644960138,0
72,-1.0280522275140127,-0.4082354634594486,0
73,0.031349422850706285,-0.8293145841437101,1
74,-0.9320297289054553,0.23261058591174205,0
75,0.7975724600226763,-0.2098056309017708,1
76,-0.29239086465896347,0.7382007997070092,1
77,-0.695650967167588,0.2467470810844009,1
78,-0.7963895096747267,0.6284347976045525,0
79,0.9323448842419912,-0.3028973879954638,0
80,-0.7577683966073279,-0.601746416130299,0
81,0.07171534509014385,1.1123696303053046,0
82,-0.43703175637036656,0.6159298256365993,1
83,0.05086563531581268,0.8557979763282726,1
84,0.2253519220713674,-0.9822799600261182,0
85,-0.4823057788928479,-0.8645172332841303,0
86,0.6598175760599224,0.6970751202684802,0
87,0.7826214245575963,-0.540689579199873,0
88,0.7960046445469787,0.6283224605278142,0
89,-0.19818514244739982,0.744983309214627,1
90,0.741554128768506,-0.0180489147875255,1
91,0.1762368722736693,0.8151106528710835,1
92,0.5290483182517642,0.865625610349265,0
93,0.6987644639724171,-0.0028638152742857803,1
94,0.805013161738922,0.06782220257977167,1
95,-0.010203840551358333,-0.7716419620151741,1
96,-0.5325964156296594,0.800374389247312,0
97,-0.012009745799052743,0.9717229124931768,0
98,0.7968182491915947,-0.725846614621221,0
99,-0.3774641371486438,0.5630390055375792,1
100,0.3940550907662387,0.8534149778068628,0
101,-0.495258194222993,-0.8521694858210648,0
102,-0.3863431304323801,-0.8000603194412205,0
103,-1.0213211986104758,0.2912509308394184,0
104,-0.8918010639068515,-0.5027851763888251,0
105,-0.8591982301968601,0.1387493795154945,1
