,label,x,y
0,1,-0.8024638568205611,0.22781107846756316
1,1,0.676006061811725,0.5206839824099828
2,1,0.35532000147453824,0.6617537135208871
3,1,-0.7823644856702336,0.2602123335912979
4,0,-0.5432555665476528,-0.8477407410698482
5,1,0.619702280543445,-0.537503456334829
6,1,0.7123723634350393,-0.40919426751032073
7,0,-0.11023004352584927,-0.9933209856471494
8,0,-0.8181946178007387,-0.5997355716955178
9,1,0.34805537989387275,0.6915541540743422
10,0,-0.9769235091774738,-0.1461806980760662
11,0,0.9135044442511338,-0.20540448185194596
12,0,0.9879243984029159,0.22305445877172397
13,0,-0.9239006985060927,0.270959991235615
14,0,-0.12486481417183129,-0.9528936855576349
15,1,-0.7709693584751799,0.18863626869029076
16,0,0.980833329340518,0.1313048229454459
17,0,-0.15397142614784773,-0.9875453908714896
18,1,0.28153459011798504,-0.7343337496742852
19,0,0.8343732474658169,-0.6272372454480867
20,1,-0.8150327941312396,0.1542625485455696
21,1,-0.04021138942533463,0.7800160502434238
22,1,0.7593794781703573,-0.2766440763493546
23,1,-0.21963028516280414,0.8629291573956992
24,0,1.0015469129293273,0.09802934439072504
25,0,-0.7736548509657863,-0.6219024953969005
26,1,-0.36993192516791285,0.7333113502894505
27,1,-0.46151396333620276,0.636121621976863
28,0,-0.27722287895373077,-1.0002838095024362
29,1,-0.21553376001260252,0.7551677174164192
30,1,-0.37020741112142336,-0.7098281640412873
31,1,-0.02663367942813924,0.8239845638775187
32,0,0.23820707753234452,-0.9843075009711533
33,0,-0.8307339048804362,-0.317591313851867
34,1,-0.8582387677213805,-0.020377603931233588
35,1,-0.1963821868054362,0.7849425355415839
36,0,-0.633704459385763,-0.8409764821227903
37,0,-0.5106031889896341,0.9448552124771787
38,1,0.7127934626876428,-0.458898940967544
39,1,0.067283367011627,-0.7860558509324598
40,0,-0.8174572439171668,0.6093144795867406
41,1,0.33824863202313715,-0.8268770039814103
42,0,-0.30221488210892544,-1.0225368810939808
43,0,-0.942362464482814,0.21781254878719725
44,1,0.22124566671528012,0.7304655554688597
45,1,0.44857244539472624,0.6528391721802104
46,0,0.709771494915028,0.7509532195134623
47,1,0.625941347902456,-0.4904047308149691
48,0,-1.0766249718523433,0.15764020060524592
49,0,0.9743098906876017,-0.3034920929921832
50,0,-0.9174446509260467,0.10860013150622669
51,1,-0.772567451343536,-0.46677651521003305
52,0,0.5237144271891819,0.8660119369091065
53,1,0.6065412734105493,0.4113629662924761
54,1,-0.6420223601548339,0.5023359586117159
55,0,-0.383434326401585,-0.9199850697650345
56,0,-0.6274164068788812,-0.7977855053224439
57,0,0.9580547565096647,0.06019168987577235
58,1,0.32684811958449156,0.6851107954685043
59,0,-0.2029590878789953,-0.9433968252903076
60,1,-0.09551357378161315,0.7832988214951975
61,1,-0.17631217786557468,-0.7286414645906969
62,1,0.6340955509383807,-0.5323291958417524
63,0,-0.5447957178870624,-0.8333483933108999
64,0,0.6062567431148822,-0.6640441942569875
65,1,0.8229670574544559,-0.16574781332051958
66,1,-0.637781809578958,-0.5706489921527763
67,0,-1.0490694739867337,-0.15743208007486567
68,1,0.7997561347099094,-0.11942317661974303
69,1,0.614655507053768,-0.44459536729014393
70,1,0.7535756972293014,0.1402081243335917
71,1,0.09255976538079605,0.7544024623613887
72,0,0.5305119450939981,-0.7763827609933237
73,1,-0.5918129132523972,-0.636411993430066
74,0,0.24139263163351418,1.0394110529610407
75,1,-0.14894065231140038,-0.854750550885125
76,1,-0.4845055424181227,-0.6441147015212517
77,0,-0.845170196783433,-0.6188639997772788
78,0,0.24065555863604315,-1.0235551568952999
79,1,-0.6633978325875745,-0.45797578085039947
80,1,-0.781922437490865,-0.4262408133578721
81,1,-0.060788364871167025,0.7975833228196585
82,1,0.4108459947906576,0.7559491315891558
83,0,0.5413769038644326,0.8315533071470858
84,1,-0.8077737011098697,0.16565861781033991
85,0,-0.9464785457972137,0.2813237656001132
86,0,-0.45255109911944574,0.9077296819331008
87,0,-0.8345307990278756,0.5293896285420195
88,0,-0.28691007707038924,1.0036472164952714
89,0,-0.5267509666502149,-0.8131202740636427
90,1,-0.4393208891632713,-0.5871334749826398
91,0,-0.6013207009849517,-0.7800041585457239
92,1,-0.8273133143654923,-0.323434069388359
93,0,0.7707056095401132,0.6406898093169822
94,1,0.20216624278957934,-0.7667953805228345
95,0,-0.20373978270933352,1.0700351084790642
96,0,-0.3623360724505345,-0.8441318897551752
97,1,0.7270016277427939,-0.00015716730425288506
98,0,0.9600901430116748,0.26783238006635324
99,0,0.73110551593662,0.7055053370094664
100,1,0.05915523497095503,0.8529735493257418
101,0,-0.3098499915696178,0.9269570134554139
102,1,0.3185976457105247,-0.7823133403293245
103,0,-0.4958462982669163,-0.9899937546205155
104,1,0.5105335758850674,-0.5645185305653981
105,1,0.5267819606606728,0.6067297579799378
106,0,-0.9321255413698122,0.015029211756717514
107,1,0.5471477554288534,-0.6709303494950747
108,1,-0.14250617957944006,-0.7677305344300002
109,1,-0.866519714657279,0.04959195237621491
110,0,0.856127355560795,-0.5793650727754921
111,1,-0.7750009428470599,0.4063068115722073
112,1,-0.38661214646315106,-0.6441760442979512
113,0,1.0078741091122974,0.17921849632816153
114,0,-0.9928146266771144,-0.2446832161230581
115,0,1.042735334949199,0.17146528345859574
116,0,-0.004158123333513564,0.9806910793846978
117,0,-1.0471599417482516,0.05713484258041475
118,1,-0.22486982472769543,0.7398019123597798
119,1,-0.7871970706947192,-0.21126911647902377
120,0,0.99778445911833,-0.1911006068858137
121,0,-1.0048273958070695,-0.3134445891139132
122,0,0.38762046675148254,-0.8825056805800605
123,1,0.4226193569998483,0.631374876999229
124,1,0.8496976777199653,-0.19146690033840885
125,1,0.7066354991022608,0.43768313959166266
126,1,-0.11476866840315252,0.841814539023673
127,0,-0.5559978628786216,0.7786395957980895
128,1,0.5940022760439517,-0.44220985043761823
129,0,-0.9048953199020477,-0.5025516827139983
130,0,-0.1958930477239634,-1.042634582516068
131,1,-0.6407463796071022,0.30242336144012183
132,0,0.8461761498205812,0.5311304578173008
133,0,1.0267252794384802,-0.23903982984606978
134,0,1.0102174855112152,-0.3472049655290677
135,0,0.7499973261806379,-0.7025029956281735
136,1,0.18285037499750434,0.8607180383668291
137,1,-0.08169015495014947,0.8547889160406326
138,0,-1.0099655783254513,-0.016871798862442652
139,0,-0.1729655247067621,0.9876369180591417
140,1,-0.306064749141812,-0.7557732830355753
141,0,-0.777995229510201,0.6176451045963711
142,1,-0.6954828675268981,0.3523449451483976
143,1,-0.7074464466972554,0.4074271281762101
144,0,0.2934543616595646,-0.884395314127024
145,0,0.07609104279003134,1.0485682808882746
146,0,-0.9805004496498856,-0.3396772506007577
147,0,0.7974747941231546,0.4789968518110526
148,0,-0.8972619810440187,-0.15207137918530195
149,0,-0.8337324146243501,0.6455832204641778
150,1,-0.32082674154175705,-0.6909823963421522
151,1,-0.0379270678967281,-0.803647328039681
152,1,0.847934763020733,0.18963936705201037
153,1,0.3944437332990117,-0.7368379946335383
154,1,0.656365200907782,0.515103842969409
155,1,0.41985468300509327,0.6660267624555563
156,1,0.3460645899520899,-0.7074888062843914
157,1,0.7493927634526428,-0.34837948878909575
158,0,0.8393940652686765,-0.5611026058678813
159,1,-0.7730774567354234,-0.24758701020130808
160,1,0.11444471407217352,-0.8683119450810305
161,0,1.003449149629027,0.18152355501841752
162,1,-0.8044937560634094,0.023233115278163796
163,1,-0.8331362863453295,0.258618018388369
164,0,0.545794217195155,-0.8837430146129822
165,1,0.3796054149132001,-0.6390258278594543
166,1,-0.41408612106313486,-0.6488818447491908
167,0,0.5156099722586898,-0.9347930330678766
168,0,0.6786839502349312,-0.7432997604466249
169,1,0.38236838413397,-0.7334235173610698
170,0,-0.03339698953476107,1.0088799745339654
171,1,0.3595202003749596,0.7348743222921821
172,1,-0.031666274289049584,0.8078190414592861
173,1,-0.5659332756812498,0.5882963196686143
174,0,0.4105801278231137,0.8991760814879893
175,0,0.7905361986051441,0.6211012463265398
176,0,0.22079654269928325,0.9913171717896195
177,0,0.9593533712731307,0.20729185108410605
178,0,-1.0514084488153899,-0.22494177785109254
179,1,0.7915355686019468,0.10309089983182343
180,1,-0.3944523378072181,0.658535050598865
181,1,-0.18625541601694162,-0.8408639449871367
182,1,0.7979981148689752,0.23096532232563227
183,1,0.00879025019604382,-0.7860239793077519
184,0,-0.2832665650783845,-0.8489935307849148
185,1,-0.5962875983311814,0.5247006269635367
186,1,-0.5984843462609272,0.5802721995805737
187,1,0.5093039885073163,0.6899435848992703
188,1,0.5103552282674397,0.5692436079749632
189,0,0.26115371352583044,-0.941732798159784
190,0,0.796552170079142,-0.47179611035937086
191,1,-0.28278753984440214,-0.7473078121905119
192,0,-0.8397554329860515,0.4245829315527055
193,0,0.8214680280857821,0.43139183022564204
194,0,-0.0024591534287846523,0.9426702798661616
195,0,0.07364387115736098,0.998396460539462
196,0,-0.6144922423072557,0.8678015622846356
197,0,-0.9772261460407163,-0.5146006335569348
198,1,0.8188450810197323,0.0798844859762288
199,0,0.9381995355851007,-0.24729345519630316
200,0,-0.8925126161518439,-0.41712562176142504
201,1,0.3250454808955333,-0.6591023574476534
202,0,0.4788132988357582,-0.941347248879339
203,1,-0.46058785280723585,-0.7343704094316154
204,1,-0.8231866812693482,0.0012964417092784604
205,1,0.7464515429518535,0.24330463652967813
206,0,0.7645151758479377,0.5928987494377828
207,0,0.6956406546269359,-0.7170978983700056
208,1,0.0670236258380776,0.8084972096254068
209,1,0.27959270416934556,0.742931882168295
