,label,x,y
0,1,1.086344027838429,-0.40806708360351573
1,1,0.04541447283533958,-0.029398710823616725
2,1,0.6128631540727125,-0.3702117870624692
3,0,0.19824002442237096,1.1472274211248288
4,1,0.3780215117856396,-0.15646974571445194
5,1,0.8677493477287395,-0.5143850129142464
6,0,0.9548512324187017,0.13150193516347977
7,0,1.0341525209694502,0.16747438629895767
8,1,0.7855241347433933,-0.6646392599501673
9,0,0.02385065565403413,1.1014973585653347
10,0,-0.3112140958006818,0.961461661158494
11,1,0.40816503138089977,-0.13779312894987875
12,0,-0.9830228797480922,0.31947343410311296
13,0,-0.8469329221257117,0.2470804659844608
14,0,-0.9852760553507043,0.27839000549135884
15,0,0.8077376458152257,0.4557401789214034
16,1,0.8135254786262842,-0.5796507241849085
17,1,0.01255419025150871,0.2869940689085554
18,1,1.9439265603304205,-0.04783498722337612
19,1,0.2641133393103091,-0.1303279762843127
20,1,0.40088007523489433,-0.2891239056387949
21,0,0.4444519306039903,0.992254126692958
22,0,0.6135387101372625,0.8798016436885072
23,0,0.8816083320727754,0.6383333871835397
24,0,0.22156141484868233,1.1356125903174172
25,0,-1.0929055567842711,0.24449918123650666
26,0,-0.48119629961556665,0.7978041243767879
27,1,0.41502044944136157,-0.5349402351737143
28,0,0.43586770814707354,0.985576130082872
29,0,-0.9739655366783064,0.004880792601527344
30,0,0.053692931173493885,0.8876627130659396
31,0,0.3959567724475886,1.1615488292803275
32,1,1.0004255873090981,-0.4395747255324087
33,0,0.523424794428336,1.0897624648288267
34,1,1.1606137650794959,-0.5172092212132845
35,1,1.3325346531288993,-0.3433977127305008
36,1,0.3299229503727993,-0.1806800463692005
37,0,0.5651792750818431,0.8712402495087694
38,0,-1.0278162774369273,0.4283879030225976
39,0,0.6656522448022173,0.8132414255451819
40,0,-0.6721131159579983,0.7019184187079175
41,1,1.8411545088384005,-0.027887607559483746
42,0,-0.33902919037786355,1.0424968650333877
43,0,-0.6385851053744191,0.8506312800248566
44,0,0.9336113141474679,0.3212760329858561
45,0,0.8162198817955209,0.6818212769018736
46,1,1.86971952783534,0.18900345393636236
47,0,-1.0273178089193478,0.15918671154034794
48,1,0.2807239350177918,-0.21608764449965243
49,1,1.8508808174087574,0.015153913671636127
50,0,-0.2607051154712716,1.006420064365243
51,0,0.8725738352084905,0.69393537753162
52,1,1.155448318044249,-0.5083073057273102
53,1,1.9108111961441632,0.27002399329705257
54,1,0.011324753826424727,0.3355484950481222
55,1,1.9326235569865482,0.18835793262917225
56,1,0.08433609588349973,0.3580743149525236
57,0,-1.1229410559964668,0.15091005147919845
58,1,0.7682201331075391,-0.5742602381940441
59,0,0.4614324600684133,0.8219112991891182
60,0,-0.6312526598554482,0.88692943843423
61,1,1.0987254790732741,-0.48236227766690176
62,0,-0.5900718367845426,0.9970313614771001
63,1,1.7433842008736256,-0.3930359595444245
64,1,0.9346711320598681,-0.5795938990997117
65,0,0.1714663971465074,1.0579871202846969
66,0,0.10500637204528082,1.102004777278255
67,1,1.6975846357282063,-0.16107364432115215
68,1,1.022485651395827,-0.45630958312229286
69,1,1.4828952737682444,-0.3574426780800005
70,1,0.16948139649101363,-0.04233465311042342
71,1,1.0601393764211278,-0.6137066550825379
72,1,0.9370222371506446,-0.3588791308816781
73,1,1.8002636870013007,0.005310802672419346
74,0,0.7853032664922547,0.6658530392960818
75,1,0.156638564592543,-0.15363311163122445
76,1,1.4774132708586798,-0.49596387993696744
77,0,0.8917032359901691,0.5676642506958121
78,1,1.1447104468846196,-0.4799142678842911
79,0,-1.0527533546883074,0.03220416524048124
80,0,-0.4312133050221325,0.9872574533060423
81,0,0.842170821575725,0.36294041997827964
82,0,0.8387633408479865,0.4600394009943326
83,0,-0.58581001939917,1.0940900929127384
84,0,-0.08800562912807716,0.9427015296139472
85,0,-0.559214540020005,0.8170387259555362
86,1,0.7246204736987667,-0.5575846786101554
87,1,-0.04696114704907679,0.6017509715606204
88,1,0.5951126884899192,-0.47984298994848973
89,1,2.018226088952035,0.434183700015426
90,0,0.4829201480156658,0.9485612596755356
91,1,0.43331957208111116,-0.1985112230595585
92,0,-0.24129752643265356,1.0360951571543253
93,0,-0.8555995128034956,0.515523786749899
94,1,0.6111094484967003,-0.24939128899916851
95,0,0.7207926907454562,0.778367929051523
96,1,0.039680478590094194,0.12680713486036221
97,1,1.6242863565607943,-0.41853130871917565
98,0,0.8936382102766534,0.24664108295633413
99,1,0.8884601348855217,-0.49396985667679516
100,1,1.767307242402077,-0.13451126681129122
101,0,-0.6388348800137875,0.954934445907013
102,0,-0.9759670261733407,0.45913721437202837
103,0,-0.07380217297399766,0.8361305050734624
104,1,0.6611985297310297,-0.44920808649166166
105,1,0.009299851011874808,0.26973183956173463
106,0,-1.1309417986126722,-0.21191193195338656
107,0,0.042405287125612645,1.0317524592669323
108,0,1.0435295656170807,-0.015839866239583167
109,0,-0.5250936143517468,1.0214386314653519
110,1,1.5541658839714994,-0.2221835084170817
111,0,-0.9887475812956724,0.36029778745220553
112,0,-0.12260387339584113,1.1205145424755496
113,0,0.1033706989330694,0.8289413762937049
114,1,0.8599753807404655,-0.4650515603495581
115,0,-0.7803280009260156,0.5659263586868207
116,1,1.776749797230422,-0.1951858098200784
117,0,-0.9404654839371168,0.13536188024454757
118,1,1.7333242630169434,-0.1881005276173448
119,0,0.7431942557008971,0.49568658678931193
120,0,0.9141176809035454,0.11827371799300337
121,0,-0.6939539688903237,0.5890429454030067
122,1,1.7784194333559609,-0.22762724587876484
123,0,-0.10471854142886594,0.984989732632992
124,1,0.030263238198324376,0.45564587644693305
125,0,-0.8290092667277877,0.4928905569908908
126,1,0.4700584125116858,-0.4754813467479821
127,1,1.895882850134526,0.351858898036266
128,1,1.8329823325890722,0.22247448493209987
129,0,-0.34573004516453876,0.809899694204633
130,0,0.754262445308681,0.775968609892731
131,1,0.8526884751517316,-0.6141783758530956
132,1,1.0353408121356407,-0.27327128991214955
133,1,0.15155659207427402,0.04944584399256863
134,1,1.5972662266137838,-0.2080828099700498
135,1,1.3963729028571576,-0.5089428185694997
136,0,0.7376501634804833,0.570478800968862
137,1,0.7790933216435475,-0.5219043202350456
138,0,0.376167550364688,0.9354914544619226
139,0,-0.22474789361215142,0.9812325010853987
140,1,0.09565729385308669,-0.042364163362787984
141,0,-0.22158124314547445,0.9186395169694449
142,0,0.2539208431371723,1.056724960220112
143,1,2.0076376968614493,0.3657684475852747
144,0,0.8787556376684017,0.14457030181841735
145,1,0.12671686308501168,0.2903307181917028
146,0,0.6612086840385911,0.7218660717229035
147,1,2.0240658624054078,0.40373704239318686
148,1,1.8905574541663368,0.26782251305251603
149,0,0.967062983156122,0.22007375254796738
150,0,0.549935232238304,0.7251087152989687
151,1,1.7401162716122938,-0.16317669716560101
152,1,1.8511521345642683,-0.04642507148216732
153,0,0.8727382456810062,0.523499480316236
154,0,-0.027654067929953292,0.9702377731911361
155,1,0.3537804704430908,-0.1533342941022587
156,0,0.33460301587788605,0.8259367245820998
157,0,1.1453400670162979,0.07283460747392687
158,1,2.0743700608593088,0.13398282842623088
159,0,-0.20091879448851552,1.0333371158273763
160,0,-0.33671773959033685,0.90574896280748
161,1,2.02395235654921,0.2597713101743126
162,1,0.5794535388271917,-0.36060434387171303
163,0,1.0260695197826422,0.2225265395302294
164,0,-0.5958175534623861,0.7129639143254243
165,1,1.13240453980561,-0.5604812665915965
166,0,1.0281169611649226,0.14582641116499173
167,1,2.0525674265262377,0.12602405388291638
168,1,1.549232204418159,-0.20806400949669315
169,0,-0.8660330185193793,0.0879888426171424
170,0,0.259400182453209,0.9100399048996026
171,1,1.7785558096625356,-0.04786071589511566
172,1,0.4607129025413345,-0.2701558718470953
173,0,0.8786016294950451,0.6023657205717251
174,0,0.896808410570084,0.19495471015467292
175,1,1.306204108084291,-0.4356000424444882
176,0,0.9274441679455597,0.5382139863651568
177,1,1.099284158212729,-0.44676021160182794
178,0,0.8547344573343495,0.18284863364910656
179,0,-0.806906615867554,0.6594255173812394
180,0,0.07845826616246931,0.9905864946420603
181,1,1.3660421363345312,-0.5327602066038843
182,1,2.1149368385356375,0.42970795735864403
183,1,1.5116448654102492,-0.6126865178252388
184,1,0.25965133390461576,-0.11784648409826146
185,1,0.27722455196865303,-0.22361954210057405
186,1,0.05636188823748796,0.4046105974772199
187,0,0.9511819921608212,0.5217977799777188
188,0,0.6755859105598592,0.9005195207876231
189,0,0.9435349170912021,0.24253734900668816
190,1,1.509452625097233,-0.2640114885225964
191,0,-0.8732259710849044,0.43308842193874086
192,0,-1.0462475899361479,-0.03944750301612279
193,1,0.3360832794053812,-0.4020608153865994
194,1,1.2348452138592592,-0.4409288176116903
195,1,0.12001552037719991,0.1238250113650883
196,1,2.005719878799516,0.5691960870444635
197,1,0.08019719266261327,0.4886264723703953
198,1,1.9239259531569242,-0.10406908061508367
199,0,0.7151182153219122,0.34141240053634037
200,0,0.5403327317836102,0.8609671475960419
201,1,-0.06565631328327903,-0.051868788378549316
202,0,0.93377432980326,0.2854647155325018
203,1,1.6720512989483018,-0.23881205877561745
204,1,1.812896788164116,0.06608608936934471
205,1,1.9110051071720244,0.06821792185447628
206,0,0.8538826562356472,0.2783136910310572
207,0,-0.7037274737772272,0.695966303291464
208,0,0.07207476415172366,0.9808439056402938
209,1,2.03045725796096,0.5711409648088724
210,1,0.04465448570773721,0.03069976001318666
211,1,0.683843927325386,-0.3069036011178159
212,0,0.1977141518369136,0.8647083836592298
213,1,1.2284400704980032,-0.38562639078791117
214,1,1.4054600029825564,-0.2602900863671207
215,1,0.11387295976591603,0.2098291868208
216,0,-0.5451034969891759,1.0138953733117098
217,0,-0.7796353767577366,0.5695212802715885
218,1,1.731694696729463,-0.0016137907958664321
219,0,0.8304492898813668,0.624966840084284
220,1,1.7004852065220353,-0.09625198275650959
221,0,0.6643636306210023,0.6946585688481856
222,1,0.12636698230589105,0.2598245491359161
223,1,0.32421722294431327,-0.3369296009249027
224,0,-0.9247685571365519,0.5958409344631389
225,0,0.7658541690544749,0.5904963792753936
226,1,1.1613456801587874,-0.5418789762297629
227,0,1.0953764601591534,0.09492174303920896
228,0,0.06348591524975625,0.9136667392214582
229,1,0.2049571685526788,-0.14849054561390018
230,0,0.9726636570539734,0.43757894850544593
231,0,-0.7587172018194984,0.7968786089927495
232,0,-1.1230454224432591,0.34204274906741533
233,0,0.6259792348373391,0.956063527686221
234,1,0.9678749017760586,-0.4574938832512666
235,0,-0.593361407246142,0.7847913586944189
236,1,2.1738265483020305,0.2350001331835766
237,1,0.445132539002173,-0.24939441805298673
238,1,0.05214009688082309,0.22999331077593807
239,1,2.055527833562243,-0.11480060473058666
240,0,0.7194411867323569,0.7858173198409448
241,1,0.017172318512920434,0.1750538422689795
242,1,1.660932130452889,-0.20825781662160453
243,0,-0.37847910660721107,0.9304458137054056
244,0,-0.018363588281027993,0.9589901974619135
245,0,-1.0217032248194535,0.2213375643477516
246,0,-0.9030493135544211,0.11840283663063562
247,0,1.0594690733907783,0.38480957391423054
248,0,-0.6339142426164993,0.8182662553720358
249,1,1.945676742294913,-0.00911652353388491
250,0,-0.7336198070270932,0.6829478868402783
251,1,0.17109195916543146,-0.06249269318270631
252,1,0.20794265549418303,0.06813472234926277
253,0,0.5715125329817909,0.7425175606967026
254,1,2.0123301543006247,0.12305819440722583
255,1,0.5084695923096341,-0.5213854823340971
256,1,0.5029077707889457,-0.39879519635576954
257,1,0.346774527904289,-0.06116869795187152
258,0,0.7073524528445815,0.8390527980605984
259,1,0.18818131283148004,-0.22788297450663114
260,0,-0.43196885124496354,1.0133111846961005
261,1,-0.004112524677508271,0.19463862706589513
262,1,1.4323763352633792,-0.423549225999727
263,1,1.9164653773833624,0.23919922081607953
264,1,1.5072769767946637,-0.37287157144336314
265,1,1.8305728995020272,-0.02995457097684047
266,1,1.6315624192214153,-0.16159074177783878
267,0,-0.22407546757361366,1.026957084278612
268,1,1.6333506859301843,-0.15683104835285078
269,1,1.4180413593380303,-0.27970885508955234
270,0,0.6145120482630847,1.0097734536297536
271,0,0.49200642129690086,0.9485521179665795
272,0,-0.6963718297646824,0.6157069652816507
273,0,0.3081329923724992,1.0090839111256524
274,1,0.7039360753454782,-0.41524558212377066
275,1,0.6468537245225707,-0.5831888982638126
276,0,-1.1563317487801876,-0.023388432209553403
277,0,0.7739903247977133,0.5769628653024447
278,1,2.0575768249224757,0.26364589001328287
279,1,1.4663550379970298,-0.3713735032616355
280,0,0.4060926034731382,0.8024122292188152
281,1,0.7453185151669187,-0.6696803337614626
282,0,-0.9767221453567884,0.46941233171473656
283,1,0.16355269124995678,-0.036959743131282384
284,0,-0.9335976713706915,0.5350755218696372
285,0,0.13214605635206642,0.9890979633588567
286,0,-0.8075178624153193,0.7086510876541614
287,1,1.0939224120331514,-0.7112596910105508
288,0,-0.5858581606724869,0.870079872240658
289,0,-0.11029077891725741,0.9372727797053251
290,1,1.4552234931703651,-0.42189221158273915
291,0,-0.6005671379397555,0.9459866334022136
