,x,y,label
0,8.020240600582046,-2.943367065573763,1
1,-0.021772996426652008,-1.6550466591803774,0
2,1.0403425823859833,-2.1895735491178354,0
3,6.436294053550236,-4.7309072655198365,1
4,-2.2920668494109733,9.863081272568085,2
5,-3.2264183385567295,9.139967221997974,2
6,6.1637904823716205,-2.811204967529858,1
7,0.8317602279835231,-0.4211791523862283,0
8,6.990350162739963,-2.092665831473835,1
9,-1.209817581978394,-0.6649468431509833,0
10,1.6078576324913318,-1.8972727856987661,0
11,-2.5440653797770927,12.576650188458535,2
12,-2.4631199389173775,9.09682754238493,2
13,4.3245238683585185,-0.97767044594405,1
14,6.036275997440058,-2.3581848837279655,1
15,0.07722312450529109,-0.677634635666482,0
16,-0.8589621175500017,-1.9076142056117504,0
17,0.856695444195261,-1.2132859710060315,0
18,-3.0450791262803873,9.789514316213735,2
19,0.12365790442948771,0.7496228719149229,0
20,-3.838600334714142,10.23959485520869,2
21,-3.2558454840990354,9.057494355278749,2
22,-0.7301684364279077,-3.1392594326770187,0
23,1.627689246682007,-2.454302754516596,0
24,6.977870519145381,-2.6316247475166423,1
25,-2.5266266018235495,11.597066650051028,2
26,-1.31760260759079,-2.8721251293265624,0
27,-3.6120711438650632,9.158936308119905,2
28,0.2490053873996157,-2.439979980430728,0
29,1.4684076997340383,-2.363290474205284,0
30,-1.5142750729887209,9.649089012211137,2
31,5.710981855647304,-3.3441647813717603,1
32,6.953449176613855,-2.109528563739469,1
33,-2.9041468509245036,10.75378048634887,2
34,0.4973057097187674,-1.069930141435111,0
35,-2.8164192073701857,11.031937027174074,2
36,5.961002156467311,-2.092406490293099,1
37,-1.0877992862972863,0.7305241913561442,0
38,-2.3774434282781516,9.65824687760984,2
39,4.910751463173674,-4.552414015093267,1
40,-1.6054114678477018,10.733313899236304,2
41,5.129170097090785,-1.4697791908126339,1
42,-3.501574431179068,10.051094573026836,2
43,-0.5231462898480824,-1.8040523832310353,0
44,-4.040641035825118,9.735711624260647,2
45,1.9411465201984068,-0.25666435471924864,0
46,-1.5650543827444081,10.140360461931163,2
47,7.025498960243422,-5.072611404710765,1
48,-2.1761503310503154,11.518129722401156,2
49,6.738350329824343,-3.701976842018393,1
50,5.301490053101207,-3.232857560387432,1
51,0.47818382829608225,-2.6227063720455392,0
52,-3.2134708930579894,8.998570960874698,2
53,-1.892893088487042,9.23311453379008,2
54,0.5791889982366727,-1.8729083949787642,0
55,-1.3081742545336887,10.182735748366566,2
56,3.2502710790606915,-1.0053738059143065,1
57,6.840775488325687,-2.4860272070158107,1
58,-0.10112489209410402,-0.7134357674260601,0
59,-0.1509785099189137,-1.5309804868257588,0
60,-0.3292086590699892,10.309324779937553,2
61,4.056911214136974,-3.9787349133618166,1
62,5.225874465367032,-3.0488637176102924,1
63,0.4224891462964799,-1.3062245605793525,0
64,7.819659797510167,-3.049227784068928,1
65,5.717098116645106,-2.6934443071829177,1
66,-4.706294888759387,10.011323314279675,2
67,6.6761075892796535,-2.863640894149472,1
68,7.0183738370332405,-2.2540855654083805,1
69,7.1016200123159265,-3.1931523230531105,1
70,0.7626732237515684,-1.866797858132298,0
71,-2.0092968963630353,8.63141799516036,2
72,0.5856280103231408,-2.343226836968634,0
73,0.3656035272099326,-2.43308953485205,0
74,-0.08383196314873781,-2.3122854151715186,0
75,-0.9665399027801858,10.752116282369094,2
76,5.376615494771784,-3.584557361827892,1
77,-3.022785847947202,10.238994995514387,2
78,0.14549235166243263,-2.175864062297592,0
79,4.184447599156951,-2.553307784321389,1
80,-1.6246331506133465,10.331151636421003,2
81,6.05479957733642,-2.5098383759828655,1
82,5.783643279870748,-1.8934219838539983,1
83,0.8908444611685391,-1.8906476193132191,0
84,4.277888163694197,-2.7121774347055574,1
85,-4.208517054040726,10.123897354277185,2
86,6.911357560170431,-3.4448164144866857,1
87,0.14459476881746697,0.12300693075444014,0
88,-3.089324859069091,10.20660090326949,2
89,4.659226807474152,-4.15450049121993,1
90,-2.1731370642093966,9.65901843103809,2
91,4.9855774734650256,-2.3646270742395576,1
92,-4.290860010959799,9.337609734502653,2
93,-1.1162752275683256,-0.1709786832573088,0
94,1.4400581895826736,-2.3878280615282796,0
95,-2.5363897264620636,10.103525220920456,2
96,-3.3687052091948146,8.383619889374113,2
97,-1.438229457332688,-2.048482653548369,0
98,3.587281559991251,-2.6639514078565725,1
99,-0.33732668216302997,-0.4698176322370584,0
