,x,y,label
0,5.006527049490005,7.404573587105942,0
1,1.2683582911314764,3.9185471748175096,2
2,5.571858606831456,7.88831559764673,0
3,-11.250732299600113,-0.8931261389119711,1
4,-9.66346263312675,-1.0221063322080741,1
5,6.932384608000571,6.638034145960177,2
6,-9.868071644063326,-1.7041959334831795,1
7,-10.841308692501146,-1.5243133961383506,1
8,-7.767602381773226,-2.618839802851496,1
9,5.726642491586104,7.370093859344831,0
10,3.255319943171173,5.183540191352346,2
11,4.095546317657785,9.305849370724882,0
12,6.5966853341815845,8.01865021434524,0
13,-8.990198455636035,-3.1333889823676255,1
14,3.7601328006942616,6.89543930179843,0
15,5.049527079399835,4.265085916575081,2
16,4.023662359445066,5.764902560664243,2
17,5.610464307842716,9.080419526354255,0
18,5.312366254176291,4.059487384282889,2
19,5.338947169674351,4.546312948124539,2
20,5.700593526236332,5.937461850897016,2
21,4.725358085923105,6.138682154635374,2
22,-9.413893216938238,-2.7002117998530677,1
23,-11.660972977864665,-0.10517464271517962,1
24,3.355740787428612,4.673159536338706,2
25,4.845694184410975,3.2560949440392344,2
26,2.5878710531086613,4.418324320712023,2
27,6.244089949824247,8.538499672190198,0
28,-10.443800753065391,-3.896260773114723,1
29,4.154449473275043,6.343048296783615,0
30,5.599923647620505,4.819540063670876,2
31,6.30048698137505,6.679514296334788,0
32,6.929416676379146,8.356771387952726,0
33,5.090648872110784,4.104535922378907,2
34,4.013416730448574,4.932475345043403,2
35,-9.550615186663709,-0.757929024661548,1
36,-9.165881818511489,-3.142745679076273,1
37,4.737163546551765,4.965145070714588,2
38,5.104797625159294,7.982705319674397,0
39,-6.933816801390025,-0.6911292926794468,1
40,3.3478668364030577,4.222644889535495,2
41,4.2798314982415855,4.550418023043814,2
42,-10.652779092595528,-0.8813407997119892,1
43,6.271782977835747,6.713067940535673,0
44,5.904894395942085,6.7339178498661525,0
45,4.969041088908162,6.0234082571104,2
46,5.814241859287831,6.655286315169155,0
47,4.528748389704335,5.793478902151961,2
48,4.965042204381918,7.941623510151674,0
49,3.72337197303432,6.4401725450782354,0
50,5.56990236454581,7.021068213422419,0
51,3.352397996546144,5.797508603888626,2
52,-8.813868841738367,-1.079163218322883,1
53,5.655023925504155,8.08092270060572,0
54,3.1342262788615796,5.36181192227249,2
55,6.392057956382913,7.420479543460461,0
56,-8.929091420552913,-0.7077598149663837,1
57,6.20322978745084,5.777001230962245,0
58,-10.161395771370517,-1.8541077770368237,1
59,-9.712198237790567,-1.3836809089886895,1
60,-10.038493870643238,0.3958535355920061,1
61,5.495450108372085,8.274169590705846,0
62,3.359572033244448,5.215591575465749,2
63,5.347028950826582,5.63149925398738,2
64,-7.934904759299374,-2.131544899836514,1
65,4.906297521300091,3.8366927875506653,2
66,5.662078269540636,6.819733607769651,0
67,4.142521810182098,3.563808425763995,2
68,4.926498418495195,6.10237896306624,2
69,-10.18421362446114,-2.8708430377754564,1
70,5.215870546484734,6.086922785906798,2
71,1.1877317191707446,3.435182708267266,2
72,2.9574320213077074,8.358752871771802,0
73,5.776970590334642,8.750358120904915,0
74,-10.1017899366583,-1.1156656833732197,1
75,4.988406322023393,8.115639498029669,0
76,-8.87511359171885,-1.930908095518514,1
77,-9.739578370171404,-0.620475841404062,1
78,5.078133045722215,6.0122514990890155,0
79,-9.986543326553303,-3.3900205456916233,1
80,-10.721873423516877,-1.353115349924959,1
81,-9.177601232413739,-2.089726290344558,1
82,-10.116592973295322,-1.2653486011091926,1
83,5.653381893785839,5.611397633606071,0
84,-10.191951993588287,-2.061459015618596,1
85,5.9819642692106605,6.4856909291343845,0
86,7.074711432817909,8.253195901957989,0
87,-9.263666107682203,-2.154618479393381,1
88,5.329392451831776,2.5781398267279845,2
89,5.100223985980621,6.695994948304018,0
90,5.260362082497668,7.378580008477891,0
91,-10.076714142575426,-0.7548972777837791,1
92,4.691717315815129,3.242947389392616,2
93,7.902137941188899,8.763396838976812,0
94,-11.28451596552454,-2.1426340304418154,1
95,-9.85459362861136,-1.99113075236408,1
96,3.54014985829576,5.551689302716245,2
97,4.336480390437015,6.0720061800350855,2
98,7.13024275556854,6.759716565517568,0
99,-9.060732189947712,-0.2666195882371405,1
